time,latitude,longitude,profile_id,wmo_id
2021-06-30 13:57:39+00:00,18.16950117894038,-64.83606039850984,1625061473,4802960
2021-06-30 14:17:03+00:00,18.168469778811954,-64.8330220150727,1625061474,4802960
2021-06-30 15:03:57+00:00,18.166206212144047,-64.83189826891433,1625061475,4802960
2021-06-30 15:48:33+00:00,18.163772278837712,-64.82407603635865,1625061476,4802960
2021-06-30 16:57:18+00:00,18.159956317006067,-64.81881832995876,1625072202,4802960
2021-06-30 18:02:57+00:00,18.154763766994073,-64.80736242154612,1625072203,4802960
2021-06-30 19:20:19+00:00,18.14978554361784,-64.80021352967917,1625080822,4802960
2021-06-30 20:26:53+00:00,18.145289763818294,-64.78871546809434,1625080823,4802960
2021-06-30 21:41:49+00:00,18.141817495682485,-64.78186789799906,1625089337,4802960
2021-06-30 22:46:25+00:00,18.13970490073963,-64.7700878156121,1625089338,4802960
2021-07-01 00:10:39+00:00,18.13831033763225,-64.76726565300649,1625098240,4802960
2021-07-01 01:30:13+00:00,18.14017360294915,-64.76333011778739,1625098241,4802960
2021-07-01 03:01:48+00:00,18.139443962806574,-64.7677497013737,1625108532,4802960
2021-07-01 04:26:38+00:00,18.137559856354248,-64.76899595288974,1625108533,4802960
2021-07-01 05:59:43+00:00,18.137358855316442,-64.78020498763198,1625108534,4802960
2021-07-01 07:23:22+00:00,18.13700716957873,-64.79343623859694,1625108535,4802960
2021-07-01 09:11:46+00:00,18.136779881833718,-64.80806980909536,1625130434,4802960
2021-07-01 10:34:03+00:00,18.13726062299264,-64.81154371525804,1625130435,4802960
2021-07-01 12:13:21+00:00,18.137260491018214,-64.808414358824,1625141624,4802960
2021-07-01 13:38:52+00:00,18.138634895861124,-64.79082966875298,1625141625,4802960
2021-07-01 15:19:54+00:00,18.138524060255442,-64.77857460342358,1625152792,4802960
2021-07-01 16:56:23+00:00,18.137071187398266,-64.76053951956894,1625152793,4802960
2021-07-01 19:07:11+00:00,18.143642264528797,-64.74916761570731,1625152794,4802960
2021-07-01 20:30:03+00:00,18.15084025136666,-64.7362999017978,1625152795,4802960
2021-07-01 22:23:46+00:00,18.159860060837726,-64.72779713684409,1625178205,4802960
2021-07-01 23:49:27+00:00,18.166453186613715,-64.71792224492253,1625178206,4802960
2021-07-02 01:46:10+00:00,18.17443707288015,-64.70847347627918,1625178207,4802960
2021-07-02 03:09:58+00:00,18.18048489169395,-64.69818384607966,1625178208,4802960
2021-07-02 05:03:18+00:00,18.18769790168697,-64.69058534621846,1625202138,4802960
2021-07-02 06:39:51+00:00,18.192502791281573,-64.67821367656215,1625202139,4802960
2021-07-02 08:30:48+00:00,18.19718357131212,-64.67019414078379,1625214633,4802960
2021-07-02 10:11:08+00:00,18.200081003258926,-64.65875993262651,1625214634,4802960
2021-07-02 11:53:45+00:00,18.20443440416712,-64.65008227468172,1625214635,4802960
2021-07-02 13:16:53+00:00,18.208479383314614,-64.64070441204157,1625214636,4802960
2021-07-02 15:10:53+00:00,18.215015541892754,-64.63228931026458,1625238679,4802960
2021-07-02 16:48:17+00:00,18.220677661396657,-64.61725965644779,1625238680,4802960
2021-07-02 18:40:20+00:00,18.2260701926246,-64.60569911315672,1625251219,4802960
2021-07-02 20:15:52+00:00,18.227294977915008,-64.59096448051362,1625251220,4802960
2021-07-02 22:02:36+00:00,18.23144744081863,-64.5796457164998,1625263356,4802960
2021-07-02 23:35:54+00:00,18.236492063552,-64.56655772273407,1625263357,4802960
2021-07-03 01:26:41+00:00,18.243364371169392,-64.55486464829124,1625275562,4802960
2021-07-03 03:02:47+00:00,18.249399963765427,-64.54038684198092,1625275563,4802960
2021-07-03 05:01:45+00:00,18.257355228544235,-64.52583168485107,1625287993,4802960
2021-07-03 06:29:36+00:00,18.26316960730471,-64.51169998647839,1625287994,4802960
2021-07-03 08:29:27+00:00,18.271071309730168,-64.4966703724716,1625300491,4802960
2021-07-03 09:54:47+00:00,18.274187344162854,-64.48457092086376,1625300492,4802960
2021-07-03 11:56:14+00:00,18.28075751194876,-64.46967809529025,1625313169,4802960
2021-07-03 13:30:03+00:00,18.285557537832748,-64.45665809353676,1625313170,4802960
2021-07-03 15:34:10+00:00,18.293989529209995,-64.44101679286474,1625326276,4802960
2021-07-03 17:06:36+00:00,18.300171068091444,-64.42668557725676,1625326277,4802960
2021-07-03 19:04:38+00:00,18.310178666344637,-64.41130618935607,1625339083,4802960
2021-07-03 20:38:37+00:00,18.315215956811592,-64.39787880122611,1625339084,4802960
2021-07-03 22:32:53+00:00,18.327899771571705,-64.39210894120286,1625351610,4802960
2021-07-04 00:08:52+00:00,18.340291591239954,-64.3988362771775,1625351611,4802960
2021-07-04 01:53:17+00:00,18.351551888692807,-64.39680701763093,1625363523,4802960
2021-07-04 03:17:23+00:00,18.359647903965584,-64.39066098392202,1625363524,4802960
2021-07-04 04:50:13+00:00,18.367155542741965,-64.38125783291143,1625374165,4802960
2021-07-04 06:02:01+00:00,18.372657035549622,-64.37225686106233,1625374166,4802960
2021-07-04 07:27:55+00:00,18.379420957121013,-64.36287622652165,1625383558,4802960
2021-07-04 08:35:38+00:00,18.38482889173614,-64.35482493230714,1625383559,4802960
2021-07-04 09:58:16+00:00,18.391688559499755,-64.34622097156313,1625392591,4802960
2021-07-04 11:06:48+00:00,18.39705493302092,-64.33887057113711,1625392592,4802960
2021-07-04 12:35:56+00:00,18.404500968288183,-64.32982457430396,1625401805,4802960
2021-07-04 13:43:35+00:00,18.4105734640888,-64.32178479901786,1625401806,4802960
2021-07-04 15:14:31+00:00,18.418653280109268,-64.31154303816183,1625411561,4802960
2021-07-04 16:33:05+00:00,18.426370255753323,-64.30074043071242,1625411562,4802960
2021-07-04 18:11:11+00:00,18.431801714614142,-64.2870595689471,1625422273,4802960
2021-07-04 19:45:54+00:00,18.43379399514253,-64.27069636440243,1625422274,4802960
2021-07-04 21:40:11+00:00,18.434197321852967,-64.25523440203416,1625434397,4802960
2021-07-04 23:11:03+00:00,18.431849040194894,-64.24147683718179,1625434398,4802960
2021-07-05 01:08:29+00:00,18.431528415169225,-64.2259000930564,1625446875,4802960
2021-07-05 02:30:47+00:00,18.43197896872502,-64.21430748579475,1625446876,4802960
2021-07-05 04:36:50+00:00,18.43235755535233,-64.19706953684275,1625459179,4802960
2021-07-05 06:01:28+00:00,18.433671944878643,-64.18395507087908,1625459180,4802960
2021-07-05 07:51:36+00:00,18.433642726552954,-64.16978817271145,1625471439,4802960
2021-07-05 09:23:31+00:00,18.432263079901176,-64.15513620208016,1625471440,4802960
2021-07-05 11:09:17+00:00,18.42975223225104,-64.14049993809397,1625471441,4802960
2021-07-05 12:40:49+00:00,18.427691001705615,-64.12716691497317,1625471442,4802960
2021-07-05 14:30:15+00:00,18.424332190712768,-64.11408687487646,1625495426,4802960
2021-07-05 16:07:02+00:00,18.42170546466132,-64.09900780211035,1625495427,4802960
2021-07-05 17:55:09+00:00,18.418555187160038,-64.08602998468936,1625507733,4802960
2021-07-05 19:30:13+00:00,18.41405053956528,-64.07123912437535,1625507734,4802960
2021-07-05 21:26:36+00:00,18.40745775409885,-64.05750167907047,1625519969,4802960
2021-07-05 22:55:26+00:00,18.399708438386785,-64.04468377847826,1625519970,4802960
2021-07-06 00:42:39+00:00,18.393511807968718,-64.03321198146635,1625532177,4802960
2021-07-06 02:18:41+00:00,18.391236184645013,-64.01969963348876,1625532178,4802960
2021-07-06 04:07:49+00:00,18.3911770500738,-64.00896310084752,1625544460,4802960
2021-07-06 05:42:01+00:00,18.395279910514507,-63.99452429313715,1625544461,4802960
2021-07-06 07:33:44+00:00,18.3939507202046,-63.98149393224905,1625556407,4802960
2021-07-06 09:03:01+00:00,18.389533275053704,-63.96770311726007,1625556408,4802960
2021-07-06 10:49:12+00:00,18.382293589145892,-63.95444578112266,1625556409,4802960
2021-07-06 12:22:46+00:00,18.37399579022394,-63.94143005453844,1625556410,4802960
2021-07-06 14:23:46+00:00,18.36785591152882,-63.9302538732958,1625581400,4802960
2021-07-06 16:03:41+00:00,18.36218418612816,-63.91630954413945,1625581401,4802960
2021-07-06 18:07:57+00:00,18.35618782145911,-63.90327320977431,1625594434,4802960
2021-07-06 19:39:53+00:00,18.3525007262147,-63.89053536286401,1625594435,4802960
2021-07-06 21:34:11+00:00,18.34687291500881,-63.88124707311703,1625607214,4802960
2021-07-06 23:13:38+00:00,18.33976068574004,-63.86913712970136,1625607215,4802960
2021-07-07 01:01:31+00:00,18.335753394527387,-63.86041845430741,1625607216,4802960
2021-07-07 02:50:43+00:00,18.331647814303228,-63.84712662074347,1625607217,4802960
2021-07-07 04:41:27+00:00,18.33096677515605,-63.835909954951866,1625632875,4802960
2021-07-07 06:18:54+00:00,18.333115829030987,-63.82337213483433,1625632876,4802960
2021-07-07 08:08:04+00:00,18.3346364848037,-63.81403290207568,1625645206,4802960
2021-07-07 09:31:36+00:00,18.33491299036432,-63.80416080823757,1625645207,4802960
2021-07-07 11:06:57+00:00,18.33482690396097,-63.796973715243816,1625655653,4802960
2021-07-07 12:09:44+00:00,18.33253107986626,-63.79039909039145,1625655654,4802960
2021-07-07 13:24:18+00:00,18.331388152541393,-63.78616350136755,1625664182,4802960
2021-07-07 14:21:59+00:00,18.329193084535067,-63.78000897682485,1625664183,4802960
2021-07-07 15:41:10+00:00,18.327200177471237,-63.77351612735526,1625672392,4802960
2021-07-07 17:06:53+00:00,18.325959230014988,-63.763150366117365,1625672393,4802960
2021-07-07 18:42:07+00:00,18.324274139729443,-63.75641002985656,1625683277,4802960
2021-07-07 20:07:14+00:00,18.32243076946913,-63.744019922914646,1625683278,4802960
2021-07-07 21:32:08+00:00,18.320591348622404,-63.73163030311508,1625683279,4802960
2021-07-07 22:59:32+00:00,18.318697881491413,-63.71887664867122,1625683280,4802960
2021-07-08 00:48:46+00:00,18.318449999099176,-63.71373318127197,1625705303,4802960
2021-07-08 02:14:47+00:00,18.31310617497837,-63.70281256946272,1625705304,4802960
2021-07-08 04:07:10+00:00,18.311748294030103,-63.69279913868199,1625716773,4802960
2021-07-08 05:34:57+00:00,18.310633653470628,-63.680742979003355,1625716774,4802960
2021-07-08 07:28:36+00:00,18.311984172553867,-63.668855710953856,1625729064,4802960
2021-07-08 08:58:25+00:00,18.31442750631939,-63.65531625094869,1625729065,4802960
2021-07-08 10:44:37+00:00,18.317381219493203,-63.64436786568818,1625741115,4802960
2021-07-08 12:22:23+00:00,18.319357629335766,-63.628247969901636,1625741116,4802960
2021-07-08 14:04:08+00:00,18.320973050312034,-63.61736302778445,1625753088,4802960
2021-07-08 15:42:38+00:00,18.320860668143272,-63.600831122243726,1625753089,4802960
2021-07-08 17:35:17+00:00,18.322923233719113,-63.58887881852352,1625765726,4802960
2021-07-08 19:12:36+00:00,18.325097420068296,-63.5723983538957,1625765727,4802960
2021-07-08 21:08:53+00:00,18.327451501937762,-63.559207980305956,1625778101,4802960
2021-07-08 22:36:33+00:00,18.32791987496376,-63.54473114782649,1625778102,4802960
2021-07-09 00:25:56+00:00,18.328017612197236,-63.533405374369934,1625790352,4802960
2021-07-09 02:01:55+00:00,18.32707931543681,-63.518492876161176,1625790353,4802960
2021-07-09 03:48:22+00:00,18.329193419497038,-63.50933275472361,1625802448,4802960
2021-07-09 05:20:57+00:00,18.33030647543627,-63.49520422782282,1625802449,4802960
2021-07-09 07:10:16+00:00,18.33499764269532,-63.4831919391391,1625814185,4802960
2021-07-09 08:30:59+00:00,18.338695447021877,-63.47086286615637,1625814186,4802960
2021-07-09 10:10:16+00:00,18.342486083976603,-63.45916173954898,1625825336,4802960
2021-07-09 11:33:13+00:00,18.34397997404969,-63.44586281146358,1625825337,4802960
2021-07-09 13:12:16+00:00,18.344703266799282,-63.43352635407025,1625835861,4802960
2021-07-09 14:18:52+00:00,18.344088437653586,-63.42239860265561,1625835862,4802960
2021-07-09 15:45:18+00:00,18.34457634718972,-63.4129747246387,1625845465,4802960
2021-07-09 16:52:37+00:00,18.344527613252183,-63.401864078897255,1625845466,4802960
2021-07-09 18:10:25+00:00,18.34563642983695,-63.39258625725953,1625854167,4802960
2021-07-09 19:13:12+00:00,18.346852738608643,-63.38248519950157,1625854168,4802960
2021-07-09 20:28:21+00:00,18.347819010297037,-63.374307371258716,1625862423,4802960
2021-07-09 21:28:31+00:00,18.348489628387078,-63.36426290494229,1625862424,4802960
2021-07-09 22:42:33+00:00,18.34949160986588,-63.356760469099655,1625870525,4802960
2021-07-09 23:42:23+00:00,18.348756175467216,-63.34758532681038,1625870526,4802960
2021-07-10 00:53:55+00:00,18.346845880532666,-63.34095033794622,1625878241,4802960
2021-07-10 01:48:33+00:00,18.34300339024703,-63.33637707758238,1625878242,4802960
2021-07-10 03:03:17+00:00,18.33443325975664,-63.337880839389655,1625886172,4802960
2021-07-10 04:00:27+00:00,18.32356105587046,-63.3421576964664,1625886173,4802960
2021-07-10 05:10:09+00:00,18.31215032178865,-63.3480215668309,1625893798,4802960
2021-07-10 06:09:46+00:00,18.300948157080036,-63.35279255713526,1625893799,4802960
2021-07-10 07:23:30+00:00,18.291102372653476,-63.35856544728814,1625901784,4802960
2021-07-10 08:31:05+00:00,18.279706185357316,-63.36228992326583,1625901785,4802960
2021-07-10 09:43:48+00:00,18.272300205708266,-63.36672962389578,1625910171,4802960
2021-07-10 10:52:14+00:00,18.26180332013774,-63.370136475884046,1625910172,4802960
2021-07-10 12:16:57+00:00,18.252197566848732,-63.373896070636405,1625919231,4802960
2021-07-10 13:19:36+00:00,18.243033228365988,-63.37398647198529,1625919232,4802960
2021-07-10 14:17:40+00:00,18.236929310554647,-63.37545777282689,1625919231,4802960
2021-07-10 14:53:57+00:00,18.231509451983932,-63.37566922677656,1625919232,4802960
2021-07-10 15:41:10+00:00,18.2272236099128,-63.37742017234825,1625931640,4802960
2021-07-10 16:13:57+00:00,18.22206345898748,-63.37722719498402,1625931641,4802960
2021-07-10 17:03:28+00:00,18.217380126485573,-63.37827985475584,1625931642,4802960
2021-07-10 17:55:18+00:00,18.21068637644512,-63.37709458017571,1625931643,4802960
2021-07-10 19:03:08+00:00,18.20884595020485,-63.37633269405634,1625943888,4802960
2021-07-10 20:11:33+00:00,18.208755138439933,-63.371294031469795,1625943889,4802960
2021-07-10 21:12:48+00:00,18.21026533936452,-63.37066074169381,1625951539,4802960
2021-07-10 21:59:03+00:00,18.21202222396731,-63.369589372658815,1625951540,4802960
2021-07-10 23:16:55+00:00,18.212062582755788,-63.37289016338155,1625943890,4802960
2021-07-11 00:13:37+00:00,18.20826919458856,-63.373006804903746,1625943891,4802960
2021-07-11 01:28:44+00:00,18.20312033889613,-63.37302296637842,1625943892,4802960
2021-07-11 02:39:54+00:00,18.198242282215727,-63.37303827785617,1625943893,4802960
2021-07-11 04:29:56+00:00,18.194059011851014,-63.37090366129697,1625977400,4802960
2021-07-11 05:51:20+00:00,18.190380161241947,-63.36593074880218,1625977401,4802960
2021-07-11 07:12:35+00:00,18.186707727224764,-63.36096650998115,1625977402,4802960
2021-07-11 08:28:09+00:00,18.18329218330884,-63.35634952418286,1625977403,4802960
2021-07-11 10:14:50+00:00,18.186852380884012,-63.36221986914168,1625998073,4802960
2021-07-11 11:34:13+00:00,18.18934629283873,-63.36727717097384,1625998074,4802960
2021-07-11 13:01:23+00:00,18.192085236236853,-63.372831362026645,1625998075,4802960
2021-07-11 14:21:33+00:00,18.19460400510443,-63.37793907017354,1625998076,4802960
2021-07-11 15:08:55+00:00,18.197474385342492,-63.383358874000436,1626016134,4802960
2021-07-11 15:15:16+00:00,18.197855213709435,-63.3834332006636,1626016135,4802960
2021-07-11 16:04:27+00:00,18.202221765911275,-63.393338223269005,1626019464,4802960
2021-07-11 16:15:51+00:00,18.202742184029926,-63.39443405008853,1626019465,4802960
2021-07-11 17:34:50+00:00,18.202427670206816,-63.39825542687978,1626024859,4802960
2021-07-11 18:52:23+00:00,18.198828832307626,-63.39613739936586,1626024860,4802960
2021-07-11 20:20:39+00:00,18.197419997831012,-63.401835577979014,1626019466,4802960
2021-07-11 21:31:53+00:00,18.19349917672184,-63.4068486161029,1626019467,4802960
2021-07-11 22:49:57+00:00,18.192517104981967,-63.41331329163118,1626016136,4802960
2021-07-12 00:08:52+00:00,18.189135812487176,-63.41755368809928,1626016137,4802960
2021-07-12 01:36:41+00:00,18.189398725225068,-63.42433955984839,1626016138,4802960
2021-07-12 02:43:14+00:00,18.185091691257792,-63.4282037069131,1626016139,4802960
2021-07-12 03:56:09+00:00,18.182706698147992,-63.431173438953955,1626062540,4802960
2021-07-12 05:11:05+00:00,18.176301396461405,-63.4336531108521,1626062541,4802960
2021-07-12 06:28:46+00:00,18.172835738670123,-63.43655698463906,1626071351,4802960
2021-07-12 07:32:53+00:00,18.168581096679283,-63.441038485470436,1626071352,4802960
2021-07-12 08:50:58+00:00,18.16782140314868,-63.44648881427668,1626079762,4802960
2021-07-12 09:55:21+00:00,18.166371622136946,-63.45360519087718,1626079763,4802960
2021-07-12 11:05:33+00:00,18.16678813471366,-63.45853554081483,1626088336,4802960
2021-07-12 12:21:00+00:00,18.16500706714012,-63.466140114757614,1626088337,4802960
2021-07-12 14:32:43+00:00,18.16533597681575,-63.478132698697465,1626100366,4802960
2021-07-12 15:37:05+00:00,18.165259121588168,-63.48331683003433,1626104469,4802960
2021-07-12 16:41:18+00:00,18.16373211735813,-63.49047162243398,1626104470,4802960
2021-07-12 17:52:23+00:00,18.163358411065282,-63.49747580912066,1626112309,4802960
2021-07-12 18:49:03+00:00,18.162354047263666,-63.50366177708062,1626112310,4802960
2021-07-12 20:04:00+00:00,18.16407383371703,-63.51133519644122,1626120238,4802960
2021-07-12 21:02:34+00:00,18.16366506748507,-63.51779171296914,1626120239,4802960
2021-07-12 22:16:56+00:00,18.16559244112664,-63.52501173602096,1626128146,4802960
2021-07-12 23:15:02+00:00,18.166492890408367,-63.531951349639996,1626128147,4802960
2021-07-13 00:20:57+00:00,18.16777027159096,-63.53863498022526,1626136035,4802960
2021-07-13 01:24:59+00:00,18.167151722799197,-63.54756583736506,1626136036,4802960
2021-07-13 02:17:13+00:00,18.16659976456565,-63.5549098493885,1626136037,4802960
2021-07-13 03:12:41+00:00,18.166013694416282,-63.562707733289926,1626136038,4802960
2021-07-13 04:15:58+00:00,18.1651687028816,-63.569926282191155,1626150024,4802960
2021-07-13 05:18:06+00:00,18.162489331659124,-63.57810864727658,1626150025,4802960
2021-07-13 06:11:56+00:00,18.160144108220926,-63.58522630407736,1626150026,4802960
2021-07-13 07:07:07+00:00,18.157739644965094,-63.59252375129133,1626150027,4802960
2021-07-13 08:15:29+00:00,18.158713277986127,-63.600059413896204,1626150028,4802960
2021-07-13 09:13:24+00:00,18.15827912898539,-63.60726546035809,1626150029,4802960
2021-07-13 10:28:25+00:00,18.160079704751997,-63.614818818473005,1626172100,4802960
2021-07-13 11:23:58+00:00,18.16081576104089,-63.62259461450936,1626172101,4802960
2021-07-13 12:14:53+00:00,18.1614904822793,-63.629722458955996,1626172102,4802960
2021-07-13 13:08:33+00:00,18.162201503467703,-63.63723378087783,1626172103,4802960
2021-07-13 14:24:08+00:00,18.162282005335733,-63.64728450556021,1626186224,4802960
2021-07-13 15:21:01+00:00,18.162678495467745,-63.65626765738547,1626186225,4802960
2021-07-13 16:11:57+00:00,18.163033589977207,-63.66431292165123,1626186226,4802960
2021-07-13 17:06:52+00:00,18.16341635946316,-63.67298520912758,1626186227,4802960
2021-07-13 18:17:04+00:00,18.163300888565168,-63.683753572534116,1626200235,4802960
2021-07-13 19:10:35+00:00,18.161969662963838,-63.69187429721977,1626200236,4802960
2021-07-13 20:02:02+00:00,18.160689824697414,-63.69968154956931,1626200237,4802960
2021-07-13 20:57:17+00:00,18.15931567163888,-63.70806413975779,1626200238,4802960
2021-07-13 22:12:13+00:00,18.159696232081227,-63.71809852748963,1626214227,4802960
2021-07-13 23:05:08+00:00,18.160721092649837,-63.725688209486115,1626214228,4802960
2021-07-13 23:57:37+00:00,18.161737661764477,-63.73321648849689,1626214229,4802960
2021-07-14 00:52:34+00:00,18.16280200334769,-63.741098550115474,1626214230,4802960
2021-07-14 01:55:21+00:00,18.160886351318407,-63.75082730501514,1626228012,4802960
2021-07-14 02:56:14+00:00,18.15921975464936,-63.75971344231973,1626228013,4802960
2021-07-14 03:47:40+00:00,18.157846193306924,-63.76720584713949,1626228014,4802960
2021-07-14 04:40:00+00:00,18.156448457840263,-63.77483011525447,1626228015,4802960
2021-07-14 05:56:18+00:00,18.153622530563005,-63.78738802513038,1626242055,4802960
2021-07-14 06:52:16+00:00,18.15148205190973,-63.795409438988564,1626242056,4802960
2021-07-14 08:03:55+00:00,18.149824014346443,-63.80567977899314,1626249742,4802960
2021-07-14 09:01:13+00:00,18.149965127700323,-63.81374469599572,1626249743,4802960
2021-07-14 09:41:17+00:00,18.14727794713002,-63.81955155166894,1626249742,4802960
2021-07-14 10:06:35+00:00,18.146941453345626,-63.82358641446615,1626249743,4802960
2021-07-14 10:33:07+00:00,18.145381140068782,-63.82787644180687,1626255839,4802960
2021-07-14 10:58:58+00:00,18.145050395573406,-63.83154878178895,1626255840,4802960
2021-07-14 11:25:46+00:00,18.143153442084024,-63.83560032550954,1626258988,4802960
2021-07-14 11:50:37+00:00,18.143187592090356,-63.8387429168136,1626258989,4802960
2021-07-14 12:15:12+00:00,18.141124971862848,-63.842733826934854,1626258990,4802960
2021-07-14 12:29:00+00:00,18.139911536120888,-63.84492302342843,1626258991,4802960
2021-07-14 12:46:40+00:00,18.137752470398336,-63.84827836100197,1626262099,4802960
2021-07-14 13:00:40+00:00,18.137051712403085,-63.84997663814227,1626262100,4802960
2021-07-14 13:22:32+00:00,18.13511168240991,-63.8537840532744,1626266909,4802960
2021-07-14 13:32:01+00:00,18.134662331280246,-63.85477217864411,1626266910,4802960
2021-07-14 13:49:58+00:00,18.13289753485636,-63.85782401606025,1626266911,4802960
2021-07-14 14:03:47+00:00,18.132132832514657,-63.859666115381934,1626266912,4802960
2021-07-14 14:28:06+00:00,18.129328635969735,-63.86393894036272,1626270702,4802960
2021-07-14 14:37:17+00:00,18.128875343447078,-63.86505379494547,1626270703,4802960

